2016-02-03 00:12:00,15,28,23.4,83,4.1,964.5,982.7,2.4,4.1,7.0,543.0,0
2016-02-03 00:27:00,15,28,23.4,83,4.2,964.7,982.9,2.0,3.1,8.0,543.0,0
2016-02-03 00:42:00,15,28,23.4,83,4.3,964.7,982.9,2.0,3.7,8.0,543.0,0
2016-02-03 00:57:00,15,28,23.3,83,4.4,965.0,983.2,1.7,2.7,8.0,543.0,0
2016-02-03 01:12:00,15,28,23.3,83,4.4,965.4,983.6,1.0,1.7,8.0,543.0,0
2016-02-03 01:27:00,15,28,23.3,84,4.4,965.6,983.8,2.0,3.1,8.0,543.0,0
2016-02-03 01:42:00,15,28,23.3,84,4.4,965.9,984.1,1.0,2.4,8.0,543.0,0
2016-02-03 01:57:00,15,28,23.3,84,4.4,966.1,984.3,0.7,1.4,8.0,543.0,0
2016-02-03 02:12:00,15,28,23.3,84,4.4,966.3,984.5,1.4,2.0,8.0,543.0,0
2016-02-03 02:27:00,15,28,23.2,83,4.4,966.6,984.8,1.4,2.0,8.0,543.0,0
2016-02-03 02:42:00,15,28,23.2,83,4.5,967.0,985.2,1.0,1.7,8.0,543.0,0
2016-02-03 02:57:00,15,28,23.2,82,4.3,967.6,985.8,2.0,2.7,8.0,543.0,0
2016-02-03 03:12:00,15,28,23.2,83,3.9,967.8,986.0,1.7,2.4,6.0,543.0,0
2016-02-03 03:27:00,15,28,23.2,82,3.5,968.1,986.3,1.0,2.7,8.0,543.0,0
2016-02-03 03:42:00,15,28,23.2,82,3.2,968.5,986.7,1.7,2.7,6.0,543.0,0
2016-02-03 03:57:00,15,28,23.2,78,2.9,969.0,987.2,2.0,4.8,8.0,543.0,0
2016-02-03 04:12:00,15,28,23.1,78,2.6,969.6,987.8,1.0,1.7,8.0,543.0,0
2016-02-03 04:27:00,15,28,23.1,78,2.5,970.1,988.3,1.4,2.4,8.0,543.0,0
2016-02-03 04:42:00,15,27,23.1,78,2.4,970.7,988.9,0.0,0.3,8.0,543.0,0
2016-02-03 04:57:00,15,27,23.1,78,2.3,971.2,989.4,0.7,1.0,8.0,543.0,0
2016-02-03 05:12:00,15,27,23.1,79,2.2,971.7,989.9,0.3,0.7,0.0,543.0,0
2016-02-03 05:27:00,15,27,23.1,79,2.1,972.1,990.3,0.0,0.0,6.0,543.0,0
2016-02-03 05:42:00,15,27,23.1,79,2.0,972.3,990.5,0.7,1.0,8.0,543.0,0
2016-02-03 05:57:00,15,27,23.1,80,1.9,972.8,991.0,0.3,1.0,2.0,543.3,0
2016-02-03 06:12:00,15,27,23.1,80,1.8,973.2,991.4,0.0,0.0,8.0,543.3,0
2016-02-03 06:27:00,15,27,23.1,80,1.7,973.5,991.7,0.0,0.7,8.0,543.3,0
2016-02-03 06:42:00,15,27,23.1,80,1.5,973.8,992.0,0.7,1.0,8.0,543.3,0
2016-02-03 06:57:00,15,27,23.1,80,1.5,974.5,992.7,0.0,0.3,6.0,543.3,0
2016-02-03 07:12:00,15,27,23.0,80,1.5,974.7,992.9,0.0,0.3,8.0,543.3,0
2016-02-03 07:27:00,15,27,23.1,80,1.5,975.3,993.5,0.3,1.0,7.0,543.3,0
2016-02-03 07:42:00,15,27,23.1,79,1.5,975.4,993.6,0.0,0.0,8.0,543.3,0
2016-02-03 07:57:00,15,27,23.1,79,1.5,976.1,994.3,0.3,0.3,8.0,543.3,0
2016-02-03 08:12:00,15,27,23.1,78,1.4,976.6,994.8,0.7,1.0,6.0,543.3,0
2016-02-03 08:27:00,15,26,23.1,78,1.4,976.7,994.9,0.0,0.7,0.0,543.3,0
2016-02-03 08:42:00,15,26,23.1,78,1.4,977.1,995.3,0.7,1.0,6.0,543.3,0
2016-02-03 08:57:00,15,26,23.1,79,1.4,977.4,995.6,0.0,0.0,0.0,543.3,0
2016-02-03 09:12:00,15,26,23.0,78,1.3,977.7,995.9,0.3,0.7,0.0,543.3,0
2016-02-03 09:27:00,15,26,23.0,78,1.3,978.2,996.4,0.3,1.0,8.0,543.3,0
2016-02-03 09:42:00,15,26,23.0,78,1.3,978.5,996.7,0.7,1.4,8.0,543.3,0
2016-02-03 09:57:00,15,25,23.0,77,1.4,978.8,997.0,1.0,2.4,8.0,543.3,0
2016-02-03 10:12:00,15,26,23.0,76,1.3,979.2,997.4,0.3,0.7,6.0,543.3,0
2016-02-03 10:27:00,15,26,23.0,75,1.5,979.5,997.7,1.0,1.4,6.0,543.3,0
2016-02-03 10:42:00,15,26,23.0,74,1.3,979.7,997.9,0.0,0.7,10.0,543.3,0
2016-02-03 10:57:00,15,25,23.0,74,1.6,979.9,998.1,1.0,1.4,8.0,543.3,0
2016-02-03 11:12:00,15,25,23.0,73,2.2,980.1,998.3,1.0,1.7,8.0,543.3,0
2016-02-03 11:27:00,15,25,23.0,73,1.9,980.4,998.6,0.3,1.0,6.0,543.3,0
2016-02-03 11:42:00,15,25,23.0,72,2.1,980.6,998.8,0.7,1.0,8.0,543.3,0
2016-02-03 11:57:00,15,25,23.0,71,2.9,980.8,999.0,1.0,2.4,2.0,543.3,0
2016-02-03 12:12:00,15,25,23.0,70,2.9,980.8,999.0,1.4,2.0,8.0,543.3,0
2016-02-03 12:27:00,15,25,23.0,74,3.0,981.1,999.3,1.0,1.4,6.0,543.3,0
2016-02-03 12:42:00,15,25,23.0,73,3.0,981.3,999.5,2.0,2.4,8.0,543.3,0
2016-02-03 12:57:00,15,25,23.0,70,3.1,981.6,999.8,0.7,1.0,6.0,543.3,0
2016-02-03 13:12:00,15,25,23.0,71,3.2,981.7,999.9,0.3,0.7,1.0,543.3,0
2016-02-03 13:27:00,15,25,23.0,72,3.1,981.9,1000.1,0.3,1.0,0.0,543.3,0
2016-02-03 13:42:00,15,25,23.0,67,2.8,982.1,1000.3,1.4,1.7,4.0,543.3,0
2016-02-03 13:57:00,15,25,23.0,67,2.5,982.5,1000.7,1.4,2.4,8.0,543.3,0
2016-02-03 14:12:00,15,25,23.0,67,2.3,982.6,1000.8,0.3,1.0,8.0,543.3,0
2016-02-03 14:27:00,15,25,23.0,68,2.0,982.9,1001.1,0.7,1.0,8.0,543.3,0
2016-02-03 14:42:00,15,25,23.0,70,1.5,983.1,1001.3,0.0,0.0,8.0,543.3,0
2016-02-03 14:57:00,15,25,23.0,73,0.8,983.1,1001.3,0.3,0.7,1.0,543.3,0
2016-02-03 15:12:00,15,25,23.0,74,0.2,983.4,1001.6,0.0,0.0,4.0,543.3,0
2016-02-03 15:27:00,15,25,23.0,76,-0.2,983.6,1001.8,0.0,0.3,2.0,543.3,0
2016-02-03 15:42:00,15,25,23.0,76,-0.6,983.6,1001.8,0.3,0.7,8.0,543.3,0
2016-02-03 15:57:00,15,25,23.0,76,-1.0,983.8,1002.0,0.0,0.0,8.0,543.3,0
2016-02-03 16:12:00,15,25,23.0,78,-1.5,983.7,1001.9,0.0,0.0,8.0,543.3,0
2016-02-03 16:27:00,15,25,23.0,78,-1.9,983.8,1002.0,0.3,0.7,8.0,543.3,0
2016-02-03 16:42:00,15,25,23.0,79,-2.0,984.0,1002.2,0.0,0.0,2.0,543.3,0
2016-02-03 16:57:00,15,25,23.0,75,-2.1,983.8,1002.0,0.3,0.7,8.0,543.3,0
2016-02-03 17:12:00,15,25,23.0,75,-2.4,984.1,1002.3,0.0,0.7,8.0,543.3,0
2016-02-03 17:27:00,15,24,23.0,75,-2.7,984.1,1002.3,0.3,0.7,8.0,543.3,0
2016-02-03 17:42:00,15,24,23.1,76,-2.7,984.3,1002.5,0.3,0.7,8.0,543.3,0
2016-02-03 17:57:00,15,24,23.1,76,-2.7,984.3,1002.5,0.0,0.0,6.0,543.3,0
2016-02-03 18:12:00,15,24,23.1,76,-2.8,984.4,1002.6,0.0,0.0,6.0,543.3,0
2016-02-03 18:27:00,15,24,23.1,76,-2.7,984.3,1002.5,0.0,0.0,6.0,543.3,0
2016-02-03 18:42:00,15,24,23.2,76,-2.7,984.5,1002.7,0.0,0.3,8.0,543.3,0
2016-02-03 18:57:00,15,24,23.2,77,-2.9,984.6,1002.8,0.3,0.7,8.0,543.3,0
2016-02-03 19:12:00,15,24,23.2,77,-3.0,984.6,1002.8,0.0,0.7,8.0,543.3,0
