2016-01-19 00:45:00,20,23.0,77,-2.9,993.5,1011.7,-1.5,0.0,0,8.0,0.0
2016-01-19 01:45:00,20,23.0,77,-2.7,993.0,1011.2,-1.5,0.0,0,8.0,0.0
2016-01-19 02:45:00,20,23.0,77,-2.4,992.5,1010.7,-1.6,0.0,0,8.0,0.0
2016-01-19 03:45:00,17,22.9,82,-1.6,992.2,1010.4,-1.3,0.0,0,8.0,0.0
2016-01-19 04:45:00,17,22.9,82,-1.8,991.8,1010.0,-1.2,0.0,0,8.0,0.0
2016-01-19 05:45:00,17,22.9,82,-1.8,991.1,1009.3,-1.4,0.0,0,8.0,0.0
2016-01-19 06:45:00,17,22.9,78,-2.1,990.7,1008.9,-1.5,0.0,0,8.0,0.0
2016-01-19 07:45:00,17,22.9,78,-2.4,990.5,1008.7,-1.3,0.0,0,8.0,0.0
2016-01-19 08:45:00,17,22.8,78,-2.3,990.3,1008.5,-0.8,0.0,0,8.0,0.0
2016-01-19 09:45:00,18,22.8,81,-1.2,990.2,1008.4,-0.5,0.0,0,8.0,0.0
2016-01-19 10:45:00,18,22.9,79,-1.8,990.2,1008.4,-0.3,0.0,0,8.0,0.0
2016-01-19 11:45:00,21,23.0,76,-1.0,990.4,1008.6,0.1,0.0,0,8.0,0.0
2016-01-19 12:45:00,21,23.0,76,-1.0,990.3,1008.5,0.1,0.0,0,8.0,0.0
2016-01-19 13:45:00,21,23.0,75,-1.5,990.3,1008.5,0.1,0.0,0,8.0,0.0
2016-01-19 14:45:00,21,23.0,72,-2.6,990.6,1008.8,0.2,0.0,0,8.0,0.0
2016-01-19 15:45:00,22,23.0,73,-2.9,990.8,1009.0,0.5,0.0,0,8.0,0.0
2016-01-19 16:45:00,21,23.1,74,-4.1,991.5,1009.7,1.2,0.0,0,8.0,0.0
2016-01-19 17:45:00,20,23.1,73,-4.6,991.8,1010.0,1.2,0.0,0,8.0,0.0
2016-01-19 18:45:00,20,23.2,73,-4.7,991.9,1010.1,1.1,0.0,0,8.0,0.0
2016-01-19 19:45:00,21,23.1,74,-4.8,992.3,1010.5,0.8,0.0,0,8.0,0.0
2016-01-19 20:45:00,25,23.3,74,-4.6,992.7,1010.9,0.9,0.0,0,8.0,0.0
2016-01-19 21:45:00,25,23.8,74,-4.9,992.7,1010.9,0.8,0.0,0,8.0,0.0
2016-01-19 22:45:00,22,23.3,74,-5.6,992.9,1011.1,0.6,0.0,0,8.0,0.0
2016-01-19 23:45:00,21,23.1,74,-6.0,993.1,1011.3,0.4,0.0,0,8.0,0.0
