2016-01-20 00:45:00,20,23.0,75,-6.8,993.4,1011.6,0.7,0.0,0,8.0,0.0
2016-01-20 01:45:00,17,22.9,71,-7.1,993.8,1012.0,0.9,0.0,0,8.0,0.0
2016-01-20 02:45:00,17,22.8,71,-7.5,993.9,1012.1,0.8,0.0,0,8.0,0.0
2016-01-20 03:45:00,18,22.8,71,-8.5,994.1,1012.3,0.7,0.0,0,8.0,0.0
2016-01-20 04:45:00,16,22.7,72,-8.3,994.1,1012.3,0.3,0.0,0.3,8.0,0.0
2016-01-20 05:45:00,17,22.7,72,-8.3,994.2,1012.4,0.3,0.0,0,8.0,0.0
2016-01-20 06:45:00,17,22.7,72,-8.4,994.7,1012.9,0.6,0.0,0,8.0,0.0
2016-01-20 07:45:00,17,22.7,72,-8.3,995.3,1013.5,1.2,0.0,0,8.0,0.0
2016-01-20 08:45:00,17,22.7,71,-7.6,995.8,1014.0,1.6,0.0,0,8.0,0.0
2016-01-20 09:45:00,18,22.8,70,-7.2,996.3,1014.5,1.6,0.0,0,8.0,0.0
2016-01-20 10:45:00,18,22.8,75,-6.9,996.7,1014.9,1.4,0.0,0,8.0,0.0
2016-01-20 11:45:00,18,22.8,75,-6.2,997.0,1015.2,1.2,0.0,0,8.0,0.0
2016-01-20 12:45:00,18,22.8,73,-5.7,997.0,1015.2,0.7,0.0,0,8.0,0.0
2016-01-20 13:45:00,16,22.8,73,-5.9,997.7,1015.9,1.0,0.0,0,8.0,0.0
2016-01-20 14:45:00,17,22.7,75,-6.1,998.1,1016.3,1.1,0.0,0,8.0,0.0
2016-01-20 15:45:00,18,22.6,75,-6.4,998.7,1016.9,1.7,0.0,0,8.0,0.0
2016-01-20 16:45:00,16,22.6,75,-6.8,999.2,1017.4,1.5,0.0,0,8.0,0.0
2016-01-20 17:45:00,16,22.6,75,-6.8,999.8,1018.0,1.7,0.0,0,8.0,0.0
2016-01-20 18:45:00,16,22.6,72,-8.1,1000.2,1018.4,1.5,0.0,0,8.0,0.0
2016-01-20 19:45:00,14,22.4,72,-8.8,1000.6,1018.8,1.4,0.0,0,8.0,0.0
2016-01-20 20:49:00,17,22.6,73,-9.1,1001.4,1019.6,1.6,0.0,0,8.0,0.0
2016-01-20 21:53:00,17,22.8,73,-9.6,1001.9,1020.1,1.6,0.0,0,8.0,0.0
2016-01-20 22:57:00,17,22.7,74,-10.4,1002.1,1020.3,1.0,0.0,0,8.0,0.0
2016-01-20 23:57:00,15,22.5,74,-11.4,1002.7,1020.9,1.3,0.0,0,8.0,0.0
