2016-01-30 00:14:00,15,31,22.8,75,4.9,983.1,1001.3,3.1,4.8,8.0,540.3,0
2016-01-30 00:29:00,15,31,22.8,75,4.9,983.0,1001.2,1.0,2.0,10.0,540.3,0
2016-01-30 00:44:00,15,31,22.8,75,4.9,982.7,1000.9,3.4,4.4,8.0,540.3,0
2016-01-30 00:59:00,15,31,22.7,75,4.9,982.4,1000.6,2.4,3.7,8.0,540.3,0
2016-01-30 01:14:00,15,31,22.7,74,5.0,982.6,1000.8,2.4,3.4,8.0,540.3,0
2016-01-30 01:29:00,15,31,22.7,74,5.0,982.8,1001.0,3.4,6.1,8.0,540.3,0
2016-01-30 01:44:00,15,31,22.7,74,5.0,982.6,1000.8,2.0,3.1,8.0,540.3,0
2016-01-30 01:59:00,15,31,22.7,75,4.8,982.3,1000.5,2.7,3.1,8.0,540.3,0
2016-01-30 02:14:00,15,31,22.7,75,4.8,982.1,1000.3,3.1,4.8,8.0,540.3,0
2016-01-30 02:29:00,15,31,22.7,75,4.8,982.2,1000.4,1.7,3.4,0.0,540.3,0
2016-01-30 02:44:00,15,31,22.7,75,4.9,981.9,1000.1,1.7,4.1,8.0,540.3,0
2016-01-30 02:59:00,15,31,22.7,75,4.7,981.9,1000.1,2.0,4.8,10.0,540.3,0
2016-01-30 03:14:00,15,31,22.7,75,4.5,981.6,999.8,3.1,5.4,8.0,540.3,0
2016-01-30 03:29:00,15,31,22.7,75,4.2,981.3,999.5,1.7,2.7,8.0,540.3,0
2016-01-30 03:44:00,15,31,22.7,76,4.2,981.1,999.3,3.1,4.1,8.0,540.3,0
2016-01-30 03:59:00,15,31,22.7,76,4.2,980.9,999.1,3.4,4.1,8.0,540.3,0
2016-01-30 04:14:00,15,31,22.7,76,4.1,980.2,998.4,4.4,8.2,8.0,540.3,0
2016-01-30 04:29:00,15,31,22.7,76,4.1,980.2,998.4,3.4,4.4,10.0,540.3,0
2016-01-30 04:44:00,15,30,22.7,76,4.2,979.7,997.9,2.7,4.4,9.0,540.3,0
2016-01-30 04:59:00,15,30,22.7,76,4.2,979.6,997.8,1.0,3.1,8.0,540.3,0
2016-01-30 05:14:00,15,30,22.7,76,4.1,979.4,997.6,2.0,2.7,8.0,540.3,0
2016-01-30 05:29:00,15,30,22.7,77,3.9,979.4,997.6,2.7,3.7,7.0,540.3,0
2016-01-30 05:44:00,15,30,22.6,77,3.9,979.0,997.2,2.7,3.7,8.0,540.3,0
2016-01-30 05:59:00,15,30,22.6,78,3.8,978.7,996.9,2.0,3.4,8.0,540.3,0
2016-01-30 06:14:00,15,31,22.7,77,4.1,978.2,996.4,1.4,2.7,8.0,540.3,0
2016-01-30 06:29:00,15,31,22.7,77,4.1,977.8,996.0,2.7,3.7,8.0,540.3,0
2016-01-30 06:44:00,15,30,22.7,78,3.9,977.6,995.8,1.4,2.0,8.0,540.3,0
2016-01-30 06:59:00,15,30,22.6,77,4.0,977.4,995.6,1.4,2.0,8.0,540.3,0
2016-01-30 07:14:00,15,29,22.6,77,4.1,977.1,995.3,1.4,2.0,8.0,540.3,0
2016-01-30 07:29:00,15,29,22.6,78,4.4,976.9,995.1,3.7,4.4,8.0,540.3,0
2016-01-30 07:44:00,15,29,22.6,78,4.9,976.3,994.5,2.4,3.4,8.0,540.3,0
2016-01-30 07:59:00,15,29,22.6,79,4.9,976.3,994.5,2.4,3.1,8.0,540.3,0
2016-01-30 08:14:00,15,29,22.6,80,4.9,976.2,994.4,2.4,4.4,8.0,540.3,0
2016-01-30 08:29:00,15,30,22.6,80,5.0,975.8,994.0,3.1,5.4,8.0,540.3,0
2016-01-30 08:44:00,15,30,22.6,80,5.3,975.7,993.9,2.0,3.4,10.0,540.3,0
2016-01-30 08:59:00,15,31,22.5,79,5.5,975.4,993.6,3.4,5.1,9.0,540.3,0
2016-01-30 09:14:00,15,31,22.5,78,5.9,975.0,993.2,2.7,3.4,9.0,540.3,0
2016-01-30 09:29:00,15,31,22.6,77,6.3,974.9,993.1,1.7,3.7,8.0,540.3,0
2016-01-30 09:44:00,15,31,22.7,76,6.5,975.2,993.4,3.4,5.8,10.0,540.3,0
2016-01-30 09:59:00,15,32,22.7,75,6.6,974.9,993.1,2.7,3.4,8.0,540.3,0
2016-01-30 10:14:00,15,32,22.8,74,6.6,975.0,993.2,2.7,4.1,8.0,540.3,0
2016-01-30 10:29:00,15,32,22.8,75,6.7,974.5,992.7,2.7,3.7,8.0,540.3,0
2016-01-30 10:44:00,15,31,22.8,74,6.9,974.3,992.5,2.4,3.7,8.0,540.3,0
2016-01-30 10:59:00,15,32,22.9,73,7.2,974.3,992.5,2.0,4.4,8.0,540.3,0
2016-01-30 11:14:00,15,33,23.0,73,6.7,974.8,993.0,2.0,3.4,1.0,540.3,0
2016-01-30 11:29:00,15,32,23.0,76,5.6,974.6,992.8,3.1,4.4,7.0,540.3,0
2016-01-30 11:44:00,15,32,23.0,76,5.3,974.6,992.8,2.4,3.4,8.0,540.3,0
2016-01-30 11:59:00,15,31,23.0,76,5.3,974.9,993.1,2.7,3.7,8.0,540.3,0
2016-01-30 12:14:00,15,30,23.0,75,5.2,974.8,993.0,2.7,4.4,8.0,540.3,0
2016-01-30 12:29:00,15,31,23.0,76,4.9,974.9,993.1,2.4,3.4,8.0,540.3,0
2016-01-30 12:44:00,15,31,22.9,76,4.8,974.8,993.0,2.7,3.4,8.0,540.3,0
2016-01-30 12:59:00,15,31,22.9,75,4.6,974.8,993.0,2.4,3.4,10.0,540.3,0
2016-01-30 13:14:00,15,31,22.8,74,4.6,975.2,993.4,2.7,4.1,8.0,540.3,0
