2016-01-18 00:00:01,15,17,22.7,67,-15.1,1003.0,1021.2,0,0,6,534.0,0
2016-01-18 00:15:01,15,14,22.5,67,-15.5,1002.8,1021.0,0,0,8,534.0,0
2016-01-18 00:30:01,15,14,22.5,67,-15.6,1002.7,1020.9,0,0,8,534.0,0
2016-01-18 00:45:01,15,14,22.4,67,-15.8,1002.4,1020.6,0,0,8,534.0,0
2016-01-18 01:00:01,15,17,22.5,67,-15.9,1002.4,1020.6,0,0,8,534.0,0
2016-01-18 01:15:01,15,16,22.4,67,-15.6,1002.1,1020.3,0,0,8,534.0,0
2016-01-18 01:30:01,15,16,22.4,67,-15.1,1002.0,1020.2,0,0,8,534.0,0
2016-01-18 01:45:01,15,16,22.5,67,-14.7,1001.8,1020.0,0,0,8,534.0,0
2016-01-18 02:00:01,15,16,22.5,67,-14.6,1001.6,1019.8,0,0,8,534.0,0
2016-01-18 02:15:01,15,16,22.5,68,-14.4,1001.5,1019.7,0,0,8,534.0,0
2016-01-18 02:30:01,15,16,22.3,68,-14.3,1001.4,1019.6,0,0,8,534.0,0
2016-01-18 02:45:01,15,16,22.5,67,-13.9,1001.1,1019.3,0,0,8,534.0,0
2016-01-18 03:00:01,15,16,22.4,67,-13.8,1001.0,1019.2,0,0,8,534.0,0
2016-01-18 03:15:01,15,18,22.4,68,-13.6,1000.8,1019.0,0,0,8,534.0,0
2016-01-18 03:30:00,15,16,22.4,68,-13.1,1000.8,1019.0,0,0,8,534.0,0
2016-01-18 03:45:00,15,16,22.2,68,-12.9,1000.6,1018.8,0,0,8,534.0,0
2016-01-18 04:00:00,15,18,22.4,68,-12.5,1000.4,1018.6,0,0,8,534.0,0
2016-01-18 04:15:00,15,16,22.4,68,-12.3,1000.4,1018.6,0,0,10,534.0,0
2016-01-18 04:30:00,15,16,22.4,73,-12.0,1000.4,1018.6,0,0,8,534.0,0
2016-01-18 04:45:00,15,14,22.2,73,-11.9,1000.1,1018.3,0,0,10,534.0,0
2016-01-18 05:00:00,15,16,22.4,74,-10.5,1000.0,1018.2,0,0,8,534.0,0
2016-01-18 05:15:00,15,18,22.4,73,-9.2,1000.0,1018.2,0,0,7,534.0,0
2016-01-18 05:30:00,15,18,22.4,73,-8.6,999.7,1017.9,0,0,8,534.0,0
2016-01-18 05:45:00,15,16,22.4,73,-8.1,999.8,1018.0,0,0,8,534.0,0
2016-01-18 06:00:00,15,16,22.4,72,-7.6,999.6,1017.8,0,0,8,534.0,0
2016-01-18 06:15:00,15,16,22.4,72,-7.3,999.5,1017.7,0,0,8,534.0,0
2016-01-18 06:30:00,15,18,22.4,73,-7.1,999.4,1017.6,0,0,8,534.0,0
2016-01-18 06:45:00,15,16,22.2,77,-6.8,999.4,1017.6,0,0,8,534.0,0
2016-01-18 07:00:00,15,16,22.3,77,-6.6,999.5,1017.7,0,0,8,534.0,0
2016-01-18 07:15:00,15,16,22.4,77,-6.5,999.4,1017.6,0,0,8,534.0,0
2016-01-18 07:30:00,15,16,22.3,77,-6.4,999.3,1017.5,0,0,8,534.0,0
2016-01-18 07:45:00,15,18,22.5,77,-6.2,999.3,1017.5,0,0,8,534.0,0
2016-01-18 08:00:00,15,16,22.3,77,-5.9,999.3,1017.5,0,0,8,534.0,0
2016-01-18 08:15:00,15,16,22.3,77,-5.6,999.0,1017.2,0,0,8,534.0,0
2016-01-18 08:30:00,15,16,22.4,77,-5.2,998.8,1017.0,0,0,8,534.0,0
2016-01-18 08:45:00,15,14,22.4,76,-4.9,998.7,1016.9,0,0,8,534.0,0
2016-01-18 09:00:00,15,14,22.4,77,-4.6,998.8,1017.0,0,0,8,534.0,0
2016-01-18 09:15:00,15,14,22.4,77,-4.3,998.7,1016.9,0,0,8,534.0,0
2016-01-18 09:30:00,15,14,22.5,77,-4.1,998.7,1016.9,0,0,8,534.0,0
2016-01-18 09:45:00,15,15,22.5,76,-3.7,998.7,1016.9,0,0,7,534.0,0
2016-01-18 10:00:00,15,18,22.6,76,-3.4,998.7,1016.9,0,0,8,534.0,0
2016-01-18 10:15:00,15,18,22.6,76,-3.2,998.7,1016.9,0,0,8,534.0,0
2016-01-18 10:30:00,15,17,22.6,75,-3.0,998.4,1016.6,0,0,8,534.0,0
2016-01-18 10:45:00,15,18,22.6,75,-2.8,998.3,1016.5,0,0,8,534.0,0
2016-01-18 11:00:00,15,17,22.6,75,-2.7,998.2,1016.4,0,0,8,534.0,0
2016-01-18 11:15:00,15,18,22.6,75,-2.5,998.0,1016.2,0,0,6,534.0,0
2016-01-18 11:30:00,15,17,22.6,74,-2.4,998.1,1016.3,0,0,8,534.0,0
2016-01-18 11:45:00,15,16,22.6,78,-2.0,997.9,1016.1,0,0,6,534.0,0
2016-01-18 12:00:00,15,16,22.6,78,-1.8,997.8,1016.0,0,0,8,534.0,0
2016-01-18 12:15:00,15,14,22.5,78,-1.7,997.5,1015.7,0,0,7,534.0,0
2016-01-18 12:30:00,15,14,22.5,77,-1.5,997.5,1015.7,0,0,8,534.0,0
2016-01-18 12:45:00,15,14,22.5,77,-1.4,997.5,1015.7,0,0,8,534.0,0
2016-01-18 13:00:00,15,14,22.5,77,-1.4,997.3,1015.5,0,0,8,534.0,0
2016-01-18 13:15:00,15,16,22.5,77,-1.5,997.2,1015.4,0,0,8,534.0,0
2016-01-18 13:30:00,15,14,22.5,76,-1.5,997.3,1015.5,0,0,6,534.0,0
2016-01-18 13:45:00,15,17,22.6,76,-1.8,997.1,1015.3,0,0,7,534.0,0
2016-01-18 14:00:00,15,18,22.6,72,-2.1,997.0,1015.2,0,0,8,534.0,0
2016-01-18 14:15:00,15,18,22.6,72,-2.2,996.8,1015.0,0,0,6,534.0,0
2016-01-18 14:30:00,15,16,22.5,72,-2.4,996.6,1014.8,0,0,8,534.0,0
2016-01-18 14:45:00,15,14,22.5,72,-2.7,996.7,1014.9,0,0,8,534.0,0
2016-01-18 15:00:00,15,17,22.6,72,-3.0,996.6,1014.8,0,0,8,534.0,0
2016-01-18 15:15:00,15,16,22.5,73,-3.4,996.5,1014.7,0,0,8,534.0,0
2016-01-18 15:30:00,15,14,22.5,73,-3.8,996.6,1014.8,0,0,10,534.0,0
2016-01-18 15:45:00,15,17,22.7,74,-4.2,996.6,1014.8,0,0,10,534.0,0
2016-01-18 16:00:00,15,17,22.7,75,-4.6,996.7,1014.9,0,0,10,534.0,0
2016-01-18 16:15:00,15,17,22.7,75,-4.9,996.5,1014.7,0,0,10,534.0,0
2016-01-18 16:30:00,15,18,22.7,76,-5.2,996.6,1014.8,0,0,10,534.0,0
2016-01-18 16:45:00,15,17,22.7,76,-5.4,996.5,1014.7,0,0,10,534.0,0
2016-01-18 17:00:00,15,17,22.7,76,-5.6,996.4,1014.6,0,0,10,534.0,0
2016-01-18 17:15:00,15,17,22.7,77,-6.1,996.2,1014.4,0,0,10,534.0,0
2016-01-18 17:30:00,15,17,22.6,76,-6.0,996.0,1014.2,0,0,10,534.0,0
2016-01-18 17:45:00,15,17,22.6,77,-6.1,996.2,1014.4,0,0,10,534.0,0
2016-01-18 18:00:00,15,14,22.5,77,-6.4,996.0,1014.2,0,0,8,534.0,0
2016-01-18 18:15:00,15,17,22.6,77,-6.4,996.0,1014.2,0,0,8,534.0,0
2016-01-18 18:30:00,15,14,22.5,77,-6.4,995.9,1014.1,0,0,6,534.0,0
2016-01-18 18:45:00,15,17,22.7,77,-5.9,996.0,1014.2,0,0,8,534.0,0
2016-01-18 19:00:00,15,17,22.7,78,-6.2,995.8,1014.0,0,0,8,534.0,0
2016-01-18 19:15:00,15,17,22.8,78,-6.2,995.8,1014.0,0,0,8,534.0,0
2016-01-18 19:30:00,15,15,22.8,78,-6.1,995.6,1013.8,0,0,8,534.0,0
2016-01-18 19:45:00,15,21,23.1,78,-6.1,995.6,1013.8,0,0,8,534.0,0
2016-01-18 20:00:00,15,21,23.3,78,-6.4,995.3,1013.5,0,0,8,534.0,0
2016-01-18 20:15:00,15,20,23.4,78,-6.1,995.5,1013.7,0,0,10,534.0,0
2016-01-18 20:30:00,15,21,23.3,77,-5.9,995.4,1013.6,0,0,10,534.0,0
2016-01-18 20:45:00,15,20,23.3,78,-5.7,995.5,1013.7,0,0,10,534.0,0
2016-01-18 21:00:00,15,19,23.2,78,-5.5,995.3,1013.5,0,0,6,534.0,0
2016-01-18 21:15:00,15,21,23.5,77,-4.9,995.1,1013.3,0,0,8,534.0,0
2016-01-18 21:30:00,15,21,23.6,78,-4.4,994.8,1013.0,0,0,10,534.0,0
2016-01-18 21:45:00,15,21,23.6,78,-4.3,995.0,1013.2,0,0,10,534.0,0
2016-01-18 22:00:00,15,20,23.5,78,-4.3,994.9,1013.1,0,0,8,534.0,0
2016-01-18 22:15:00,15,20,23.5,77,-3.9,994.7,1012.9,0,0,8,534.0,0
2016-01-18 22:30:00,15,21,23.4,77,-3.6,994.4,1012.6,0,0,8,534.0,0
2016-01-18 22:45:00,15,20,23.3,77,-3.3,994.5,1012.7,0,0,8,534.0,0
2016-01-18 23:00:00,15,21,23.2,77,-3.2,994.5,1012.7,0,0,8,534.0,0
2016-01-18 23:15:00,15,20,23.1,78,-3.1,994.5,1012.7,0,0,8,534.0,0
2016-01-18 23:30:00,15,20,23.1,77,-3.0,994.3,1012.5,0,0,8,534.0,0
2016-01-18 23:45:00,15,19,23.1,77,-3.0,994.1,1012.3,0,0,8,534.0,0
