2016-01-11 00:13:00,15,26,23.2,80,0.4,976.5,0,0,10,528.9,0
2016-01-11 00:28:00,15,26,23.1,80,0.2,976.6,0,0,10,528.9,0
2016-01-11 00:43:00,15,26,23.1,80,0.2,976.3,0,0,10,528.9,0
2016-01-11 00:58:00,15,26,23.1,80,0.1,976.1,0,0,10,528.9,0
2016-01-11 01:13:00,15,26,23.1,81,0.1,976.0,0,0,10,528.9,0
2016-01-11 01:28:00,15,26,23.1,81,0,976.1,0,0,10,528.9,0
2016-01-11 01:43:00,15,26,23.1,81,0,975.9,0,0,10,528.9,0
2016-01-11 01:58:00,15,26,23.1,82,-0.1,975.8,0,0,10,528.9,0
2016-01-11 02:13:00,15,26,23.1,82,-0.1,975.8,0,0,10,528.9,0
2016-01-11 02:28:00,15,26,23.1,82,-0.1,975.7,0,0,10,528.9,0
2016-01-11 02:43:00,15,26,23.0,82,-0.1,975.8,0,0,10,528.9,0
2016-01-11 02:58:00,15,26,23.0,82,-0.1,975.8,0,0,10,528.9,0
2016-01-11 03:13:00,15,26,23.0,82,-0.1,975.8,0,0,10,528.9,0
2016-01-11 03:28:00,15,26,23.0,82,-0.1,975.8,0,0,10,528.9,0
2016-01-11 03:43:00,15,26,23.0,82,-0.2,975.8,0,0,10,528.9,0
2016-01-11 03:58:00,15,26,23.0,82,-0.2,976.0,0,0,10,528.9,0
2016-01-11 04:13:00,15,23,22.8,83,-0.2,975.7,0,0,10,528.9,0
2016-01-11 04:28:00,15,23,22.7,83,-0.1,975.6,0,0,10,528.9,0
2016-01-11 04:43:00,15,26,23.0,83,-0.1,975.7,0,0,10,528.9,0
2016-01-11 04:58:00,15,24,22.9,83,-0.1,975.7,0,0,10,528.9,0
2016-01-11 05:13:00,15,23,22.8,82,0,975.8,0,0,10,528.9,0
2016-01-11 05:28:00,15,23,22.8,82,0,975.6,0,0,10,528.9,0
2016-01-11 05:43:00,15,24,22.9,82,0,975.5,0,0,10,528.9,0
2016-01-11 05:58:00,15,23,22.7,82,0,975.7,0,0,10,528.9,0
2016-01-11 06:13:00,15,23,22.7,82,0,975.6,0,0,10,528.9,0
2016-01-11 06:28:00,15,24,22.8,82,0,975.5,0,0,10,528.9,0
2016-01-11 06:43:00,15,23,22.7,82,0.1,975.7,0,0,10,528.9,0
2016-01-11 06:58:00,15,24,22.8,82,0.1,975.7,0,0,10,528.9,0
2016-01-11 07:13:00,15,24,22.9,82,0,975.7,0,0,10,528.9,0
2016-01-11 07:28:00,15,26,23.1,82,0,975.8,0,0,10,528.9,0
2016-01-11 07:43:00,15,26,23.3,82,0.1,975.9,0,0,10,528.9,0
2016-01-11 07:58:00,15,26,23.5,83,0.1,975.9,0,0,10,528.9,0
2016-01-11 08:13:00,15,26,23.6,83,0.3,976.0,0,0,8,528.9,0
2016-01-11 08:28:00,15,26,23.7,83,0.4,976.3,0,0,8,528.9,0
2016-01-11 08:43:00,15,26,23.5,83,0.5,976.4,0,0,8,528.9,0
2016-01-11 08:58:00,15,26,23.5,83,0.6,976.4,0,0,7,529.2,0
2016-01-11 09:13:00,15,25,23.2,83,0.7,976.5,0,0,8,529.2,0
2016-01-11 09:28:00,15,26,23.3,83,0.8,976.6,0,0,6,529.2,0
2016-01-11 09:43:00,15,26,23.2,83,0.9,976.7,0,0,8,529.5,0
2016-01-11 09:58:00,15,26,23.2,82,1.0,976.6,0,0,6,529.8,0
2016-01-11 10:13:00,15,26,23.1,82,1.0,976.6,0,0,8,529.8,0
2016-01-11 10:28:00,15,26,23.1,82,1.0,976.7,0,0,8,530.1,0
2016-01-11 10:43:00,15,22,22.9,82,1.2,976.7,0,0,6,530.4,0
2016-01-11 10:58:00,15,26,23.0,82,1.6,976.6,0,0,8,530.7,0
2016-01-11 11:13:00,15,26,23.1,82,1.6,976.5,0,0,7,531.0,0
2016-01-11 11:28:00,15,26,23.2,82,1.5,976.6,0,0,8,531.0,0
2016-01-11 11:43:00,15,25,23.2,81,1.3,976.8,0,0,8,531.3,0
2016-01-11 11:58:00,15,26,23.4,81,1.3,976.9,0,0,8,531.6,0
2016-01-11 12:13:00,15,26,23.5,81,1.3,976.8,0,0,8,531.6,0
2016-01-11 12:28:00,15,26,23.6,81,1.2,976.9,0,0,8,531.9,0
2016-01-11 12:43:00,15,26,23.6,81,1.1,976.8,0,0,8,532.2,0
2016-01-11 12:58:00,15,26,23.5,81,1.0,977.0,0,0,10,532.2,0
2016-01-11 13:13:00,15,26,23.7,81,1.0,977.1,0,0,10,532.2,0
2016-01-11 13:28:00,15,26,23.7,81,1.0,977.2,0,0,8,532.5,0
2016-01-11 13:43:00,15,26,23.8,81,1.2,977.1,0,0,8,532.5,0
2016-01-11 13:58:00,15,26,23.8,81,1.2,977.1,0,0,6,532.8,0
2016-01-11 14:13:00,15,26,23.8,81,1.2,977.2,0,0,8,532.8,0
2016-01-11 14:28:00,15,26,23.7,81,1.0,977.2,0,0,6,532.8,0
2016-01-11 14:43:00,15,26,23.4,81,0.9,977.3,0,0,6,532.8,0
2016-01-11 14:58:00,15,26,23.3,81,0.8,977.4,0,0,8,532.8,0
2016-01-11 15:13:00,15,26,23.4,82,0.8,977.1,0,0,7,533.1,0
2016-01-11 15:28:00,15,26,23.3,82,0.7,977.1,0,0,8,533.1,0
2016-01-11 15:43:00,15,27,23.3,82,0.7,977.1,0,0,8,533.1,0
2016-01-11 15:58:00,15,27,23.5,82,0.7,977.1,0,0,8,533.1,0
2016-01-11 16:13:00,15,27,23.7,82,0.7,977.3,0,0,8,533.1,0
2016-01-11 16:28:00,15,27,23.7,82,0.6,977.4,0,0,8,533.1,0
2016-01-11 16:43:00,15,27,23.6,82,0.6,977.3,0,0,8,533.1,0
2016-01-11 16:58:00,15,27,23.6,82,0.6,977.3,0,0,8,533.4,0
2016-01-11 17:13:00,15,27,23.6,82,0.6,977.2,0,0,8,533.4,0
2016-01-11 17:28:00,15,27,23.5,82,0.6,977.3,0,0,8,533.4,0
2016-01-11 17:43:00,15,27,23.5,82,0.6,977.3,0,0,8,533.4,0
2016-01-11 17:58:00,15,27,23.5,82,0.5,977.3,0,0,8,533.4,0
2016-01-11 18:13:00,15,27,23.5,82,0.5,977.1,0,0,8,533.4,0
2016-01-11 18:28:00,15,27,23.5,82,0.5,977.0,0,0,10,533.4,0
2016-01-11 18:43:00,15,27,23.7,82,0.6,976.9,0,0,4,533.4,0
2016-01-11 18:58:00,15,27,23.7,82,0.6,976.8,0,0,8,533.4,0
2016-01-11 19:13:00,15,27,23.7,82,0.6,976.8,0,0,8,533.4,0
2016-01-11 19:28:00,15,27,23.7,82,0.6,976.8,0,0,10,533.4,0
2016-01-11 19:43:00,15,27,23.7,82,0.6,976.8,0,0,10,533.4,0
2016-01-11 19:58:00,15,27,23.7,82,0.6,976.6,0,0,10,533.4,0
2016-01-11 20:13:00,15,27,23.8,83,0.5,976.7,0,0,10,533.4,0
2016-01-11 20:28:00,15,27,23.8,83,0.5,976.8,0,0,10,533.4,0
2016-01-11 20:43:00,15,27,23.8,83,0.6,976.8,0,0,10,533.4,0
2016-01-11 20:58:00,15,27,23.5,83,0.6,976.7,0,0,4,533.4,0
2016-01-11 21:13:00,15,27,23.6,83,0.5,976.6,0,0,4,533.4,0
2016-01-11 21:28:00,15,27,23.7,83,0.5,976.5,0,0,4,533.4,0
2016-01-11 21:43:00,15,27,23.8,83,0.5,976.7,0,0,4,533.4,0
2016-01-11 21:58:00,15,27,23.9,83,0.5,976.7,0,0,10,533.4,0
2016-01-11 22:13:00,15,27,23.9,83,0.5,976.7,0,0,10,533.4,0
2016-01-11 22:28:00,15,27,23.9,83,0.5,976.8,0,0,8,533.4,0
2016-01-11 22:43:00,15,27,23.8,83,0.4,977.1,0,0,8,533.7,0
2016-01-11 22:58:00,15,26,23.7,83,0.4,977.1,0,0,6,533.7,0
2016-01-11 23:13:00,15,26,23.6,83,0.5,977.2,0,0,8,533.7,0
2016-01-11 23:28:00,15,26,23.5,83,0.4,977.4,0,0,4,533.7,0
2016-01-11 23:43:00,15,26,23.4,83,0.4,977.6,0,0,8,533.7,0
2016-01-11 23:58:00,15,26,23.3,83,0.5,977.6,0,0,8,533.7,0
